white,byr,year,eligible,type,smplsz,var_cm,nomearn,cpi
1,52,81,0,ADJ,207.948,9816.2754,15310.953,1.3940001
0,51,81,0,TOTAL,48.024002,71742.859,12944.481,1.3940001
1,51,81,1,TAXAB,178.06799,18729.119,14959.796,1.3940001
0,51,81,0,ADJ,54,38367.125,12092.715,1.3940001
0,52,81,1,TAXAB,45.024002,56546.152,12041.265,1.3940001
0,51,81,0,ADJ,48.024002,28706.811,13285.749,1.3940001
1,51,81,1,ADJ,185.024,21175.488,16214.091,1.3940001
0,51,81,1,TOTAL,50.007999,65465.555,11554.696,1.3940001
1,51,81,1,TOTAL,172.92801,24806.115,16403.977,1.3940001
1,51,81,0,ADJ,193.088,11361.199,17433.91,1.3940001
1,51,81,0,TAXAB,193.024,9303.3857,15098.545,1.3940001
1,51,81,0,TOTAL,126.911,16462.947,17993.596,1.3940001
0,51,81,0,TOTAL,38.975998,48426.746,14614.04,1.3940001
1,52,81,0,ADJ,188.94,8559.8564,14697.558,1.3940001
0,52,81,0,TAXAB,43.996002,34828.457,10581.529,1.3940001
1,52,81,0,TOTAL,168.916,10431.09,15325.817,1.3940001
1,51,81,1,TAXAB,195.888,18869.848,15288.938,1.3940001
0,52,81,0,TAXAB,48.019997,22560.877,12539.738,1.3940001
1,51,81,1,ADJ,168.92,23243.736,16843.277,1.3940001
0,52,81,0,ADJ,53.040001,28689.295,11798.479,1.3940001
1,51,81,0,ADJ,185.005,9439.1318,16238.194,1.3940001
1,52,81,0,TOTAL,171.114,14814.729,16985.568,1.3940001
0,51,81,0,TOTAL,49.983997,63466.402,14984.261,1.3940001
1,51,81,1,ADJ,178.06799,21844.941,15359.897,1.3940001
1,51,81,0,ADJ,231.071,10634.695,17236.588,1.3940001
1,51,81,0,TOTAL,170.98399,16002.598,15804.735,1.3940001
1,51,81,1,TAXAB,194.103,17783.557,16635.58,1.3940001
0,52,81,1,ADJ,36.024002,84455.891,12134.193,1.3940001
1,52,81,0,TOTAL,132.09,12057.376,16170.7,1.3940001
0,52,81,0,TOTAL,44.992001,31310.695,11465.185,1.3940001
1,52,81,0,TOTAL,152.048,13048.876,15547.783,1.3940001
1,52,81,1,TOTAL,190.008,36036.043,16647.65,1.3940001
1,52,81,1,TOTAL,183.95999,24237.088,14671.892,1.3940001
1,51,81,0,ADJ,177.06,11754.654,16008.717,1.3940001
1,52,81,0,TOTAL,164.97,15801.037,16618.582,1.3940001
1,52,81,0,TAXAB,239.00301,7067.5161,15709.831,1.3940001
0,52,81,0,TOTAL,48,26478.578,11246.149,1.3940001
1,52,81,0,TAXAB,172.89,8298.9014,15638.64,1.3940001
0,52,81,0,TAXAB,43.029999,21759.887,11716.888,1.3940001
0,52,81,0,TAXAB,62.005997,22377.176,11310.222,1.3940001
0,51,81,1,ADJ,44.987999,91994.516,13906.36,1.3940001
1,52,81,0,ADJ,209.064,8844.7393,16141.995,1.3940001
1,51,81,1,TAXAB,211.992,15635.569,14501.319,1.3940001
0,50,81,0,TAXAB,1681.933,49670.301,13704.102,1.3940001
1,51,81,1,ADJ,179.02499,17932.545,16246.76,1.3940001
0,52,81,0,TOTAL,46.007999,76580.961,15728.292,1.3940001
1,51,81,1,TAXAB,226.032,18073.242,16010.385,1.3940001
0,51,81,0,ADJ,53.043999,33610.582,10370.555,1.3940001
1,51,81,0,TAXAB,178.048,8501.1875,16779.109,1.3940001
0,51,81,0,TAXAB,38.975998,42771.395,14475.813,1.3940001
0,52,81,0,TAXAB,52.001999,21633.053,10359.471,1.3940001
1,52,81,0,ADJ,176.04001,8318.6699,15044.18,1.3940001
1,51,81,0,TOTAL,163.076,13889.617,16705.859,1.3940001
0,51,81,0,TOTAL,45.98,89673.063,17018.066,1.3940001
0,52,81,1,TOTAL,36.007999,251480.25,12340.234,1.3940001
1,51,81,1,TOTAL,208.896,27311.539,16419.922,1.3940001
0,52,81,0,TOTAL,61.013,35078.977,14493.785,1.3940001
0,51,81,0,TOTAL,38.998001,45656.336,12533.927,1.3940001
1,52,81,0,TAXAB,193.01801,6305.833,15902.429,1.3940001
1,51,81,0,ADJ,180.978,11079.664,16434.232,1.3940001
1,52,81,1,TAXAB,198.05,19397.33,15219.788,1.3940001
1,51,81,0,TOTAL,136.05899,17184.799,15017.282,1.3940001
0,51,81,1,ADJ,50.996002,56822.125,11190.778,1.3940001
0,52,81,0,TOTAL,48.972,47458.496,13550.362,1.3940001
1,52,81,1,TOTAL,167.97699,50981.629,15937.118,1.3940001
0,51,81,0,TOTAL,52.982998,49810.031,14093.3,1.3940001
1,51,81,0,TAXAB,201.006,9440.0928,15834.331,1.3940001
1,51,81,0,TAXAB,165.02499,9261.9121,16964.783,1.3940001
1,51,81,0,ADJ,146.959,12450.846,17604.822,1.3940001
1,52,81,0,TOTAL,219.06201,11788.077,16437.281,1.3940001
1,52,81,0,ADJ,215.946,8003.8911,16190.581,1.3940001
0,52,81,1,ADJ,48.989998,66209.07,11560.913,1.3940001
1,52,81,1,ADJ,198.10199,30451.523,15799.249,1.3940001
1,51,82,0,TAXAB,187.88,11487.712,16694.508,1.48
0,51,82,0,TAXAB,47.015999,46547.438,14714.609,1.48
0,52,82,1,ADJ,42,145204.67,13249.77,1.48
0,52,82,1,ADJ,52.010002,153093.69,15263.846,1.48
0,51,82,1,TAXAB,46.992001,142845.52,14464.971,1.48
0,52,82,0,TOTAL,37.027,100527.46,17649.391,1.48
0,52,82,0,ADJ,38.987999,34182.398,13031.462,1.48
1,51,82,0,ADJ,184.888,15521.027,18245.998,1.48
1,52,82,0,ADJ,184.03799,11228.701,18184.566,1.48
1,51,82,0,ADJ,179.89301,17376.865,18574.625,1.48
0,52,82,0,TOTAL,48.980999,30811.879,13318.526,1.48
1,52,82,1,TOTAL,172.02,31182.381,16764.611,1.48
0,52,82,0,TAXAB,56.003998,37479.379,15416.923,1.48
1,52,82,1,ADJ,199.056,33180.637,16554.029,1.48
0,52,82,0,TOTAL,44.992001,47936.863,13732.269,1.48
0,51,82,0,TOTAL,42,87644.789,17894.6,1.48
1,51,82,0,TOTAL,170.884,28520.502,20318.314,1.48
1,52,82,0,ADJ,231.01199,11220.067,15600.163,1.48
0,52,82,0,TOTAL,40.986,31030.98,12345.506,1.48
1,51,82,1,TOTAL,155.94901,21536.309,17549.795,1.48
1,51,82,0,TOTAL,164.944,18498.088,17709.334,1.48
1,52,82,0,TOTAL,183.95401,15065.869,17518.303,1.48
1,51,82,1,TAXAB,165.966,21416.25,16738.033,1.48
0,51,82,1,TAXAB,46.970001,60635.898,12457.167,1.48
1,52,82,0,TOTAL,175.924,11701.59,16903.912,1.48
1,52,82,0,TAXAB,189.97,8649.7734,16058.18,1.48
1,52,82,1,ADJ,210.10501,33031.293,17718.279,1.48
1,52,82,0,TAXAB,191.992,9271.2617,16844.758,1.48
1,51,82,0,TOTAL,185.895,31498.393,19175.268,1.48
1,51,82,0,ADJ,187.88,14272.755,17279.715,1.48
1,51,82,0,TAXAB,179.89301,12815.238,17572.063,1.48
0,51,82,0,TAXAB,55,56814.84,16080.24,1.48
1,51,82,0,TAXAB,175.017,11453.574,17238.445,1.48
0,51,82,1,ADJ,43.029999,129762.8,17007.791,1.48
0,52,82,0,TAXAB,53.040001,28643.391,12356.298,1.48
0,52,82,0,TOTAL,34.98,66950.789,13234.734,1.48
1,52,82,0,TAXAB,231.01199,9763.6445,15258.747,1.48
1,52,82,0,TOTAL,163.98199,30834.479,19102.104,1.48
1,52,82,0,TAXAB,220.05,10705.22,17364.662,1.48
1,51,82,0,ADJ,172.94901,16382.1,18439.172,1.48
1,51,82,1,TOTAL,165.98401,28738.844,17071.607,1.48
1,51,82,0,TOTAL,161.931,23059.633,20282.369,1.48
0,52,82,1,TAXAB,44.019001,78277.969,12814.673,1.48
1,51,82,1,ADJ,176.076,27873.627,18253.971,1.48
1,52,82,1,TAXAB,204.12,22870.32,16087.518,1.48
1,52,82,0,TAXAB,184.03799,8776.9268,17542.689,1.48
0,52,82,0,ADJ,38.002998,68623.898,16730.889,1.48
1,52,82,0,TAXAB,194.96899,10523.77,16724.711,1.48
0,51,82,0,TAXAB,52.992001,43740.805,12571.767,1.48
1,52,82,0,TOTAL,171.114,18840.773,18157.133,1.48
0,52,82,0,TAXAB,54.977997,51666.395,15155.42,1.48
1,51,82,1,TAXAB,180.01801,19482.162,16997.117,1.48
1,51,82,0,TAXAB,200.94299,11615.95,16611.574,1.48
0,51,82,0,TOTAL,45,62263.621,14460.865,1.48
0,52,82,0,TAXAB,41.013,40967.75,11588.003,1.48
0,52,82,0,ADJ,42.997002,45270.691,11400.722,1.48
0,52,82,0,TAXAB,57.984001,46032.902,16623.443,1.48
1,52,82,0,TOTAL,213.07199,14183.341,16298.057,1.48
0,51,82,1,TOTAL,47.040001,187857.2,14110.239,1.48
1,52,82,0,ADJ,197.04601,12013.816,17789.494,1.48
1,51,82,1,TOTAL,157.92001,28833.654,18782.963,1.48
0,51,82,0,ADJ,40,68670.383,15681.814,1.48
1,51,82,0,ADJ,175.05499,13978.045,16961.09,1.48
0,51,82,1,TAXAB,48.007999,88527.719,16677.947,1.48
1,52,82,0,TAXAB,198.09399,9945.8184,15779.563,1.48
1,51,82,1,TOTAL,157.08,26657.861,17455.279,1.48
0,51,82,0,ADJ,44.02,23586.406,12377.92,1.48
0,52,82,0,TAXAB,47.970001,31026.072,14631.365,1.48
0,52,82,0,TAXAB,62.005997,27903.408,12827.823,1.48
1,51,82,1,TAXAB,159.996,23360.369,16648.57,1.48
0,51,82,0,TAXAB,52.966,44345.434,13060.509,1.48
0,52,82,0,TAXAB,44.992001,32950.887,12813.388,1.48
0,52,82,0,TAXAB,43.029999,29966.555,12417.297,1.48
0,52,82,0,TAXAB,49.977001,26676.939,10641.799,1.48
1,52,82,0,TOTAL,178.104,14398.062,18021.01,1.48
0,52,82,0,TAXAB,38.002998,52710.934,15919.905,1.48
0,52,82,1,TAXAB,42,96485.227,12509.767,1.48
0,51,82,1,TOTAL,44.021999,325197.66,17466.313,1.48
0,52,82,1,TAXAB,54.990002,103247.04,15066.808,1.48
1,52,82,0,TAXAB,221.118,10035.466,16150.46,1.48
0,52,82,0,TAXAB,38.987999,34182.398,13031.462,1.48
1,51,82,0,TAXAB,188.972,10252.091,16720.012,1.48
1,52,82,0,ADJ,200.98199,14987.583,17161.008,1.48
0,51,82,0,TAXAB,41.984001,48947.539,14898.582,1.48
0,51,82,1,TAXAB,36.017998,76232.391,14562.272,1.48
1,51,82,1,TOTAL,183.912,55290.227,18351.457,1.48
0,52,82,0,TOTAL,35.988998,35965.324,15133.43,1.48
0,51,82,0,TOTAL,45.989998,46375.867,14495.541,1.48
0,50,82,0,TOTAL,1479.011,120696.7,16141.942,1.48
1,51,82,1,TOTAL,153.912,29159.545,17753.305,1.48
0,52,82,0,ADJ,53.040001,28643.391,12356.298,1.48
1,52,82,0,ADJ,165.98399,10857.511,16908.518,1.48
0,52,82,0,TOTAL,49.98,31605.947,12753.708,1.48
1,51,82,0,TOTAL,130.98001,16366.02,17945.811,1.48
0,51,82,0,TOTAL,42.009003,75159.969,17406.41,1.48
1,51,82,0,ADJ,204.006,13806.17,17445.688,1.48
0,52,82,0,TAXAB,52.989998,32039.445,12927.517,1.48
0,52,82,1,ADJ,54.990002,154096.8,15893.72,1.48
0,51,82,0,ADJ,57.024002,53360.395,12563.222,1.48
1,51,82,1,ADJ,199.08,28007.305,18186.387,1.48
1,52,82,0,TOTAL,169.93201,14427.627,16920.629,1.48
1,51,82,1,ADJ,180.01801,26518.178,17776.76,1.48
0,51,82,0,ADJ,45.024002,66690.93,17492.877,1.48
1,52,82,0,TOTAL,179.011,14833.565,17163.818,1.48
0,50,82,1,ADJ,1817.928,90163.922,15896.007,1.48
1,51,82,0,TAXAB,146.064,12636.848,17603.91,1.48
0,51,82,0,TAXAB,50.025002,36475.648,13844.903,1.48
0,52,82,0,ADJ,54.977997,75374.227,16270.463,1.48
0,52,82,0,TAXAB,42.978001,64626.73,14520.854,1.48
0,52,82,0,TOTAL,49.98,34919.906,12998.138,1.48
0,51,82,0,ADJ,60.010002,59114.539,16165.473,1.48
1,51,82,1,ADJ,172.92801,25348.354,17886.863,1.48
1,52,82,1,TAXAB,172.104,23790.582,16786.781,1.48
0,52,82,0,TOTAL,48.989998,144166.05,19281.828,1.48
0,52,82,0,TAXAB,46.02,45949.027,15854.61,1.48
1,52,82,0,TOTAL,213.86,16177.117,18131.055,1.48
1,51,82,1,ADJ,178.976,26319.588,17057.014,1.48
1,51,82,0,TAXAB,146.927,11685.755,15240.483,1.48
0,51,82,0,TOTAL,41.026001,43048.688,12794.662,1.48
1,51,82,1,TAXAB,159.89999,20969.156,16946.219,1.48
1,51,82,1,TAXAB,176.076,22875.789,17681.057,1.48
0,52,82,0,TAXAB,51.040001,28994.096,12679.187,1.48
1,51,82,0,ADJ,168.964,12753.789,17049.697,1.48
1,51,82,0,TAXAB,225.924,10229.673,17400.557,1.48
1,51,82,0,TOTAL,146.06,14859.194,17706.211,1.48
1,52,82,0,TAXAB,186.992,9261.0762,17189.973,1.48
0,52,82,1,TAXAB,44.02,84205.375,12303.71,1.48
0,51,82,0,TAXAB,48.034,38640.125,15070.577,1.48
0,51,82,0,TAXAB,58.968002,48653.285,14306.098,1.48
0,51,82,0,TAXAB,41.003998,30198.611,11845.424,1.48
0,51,82,1,TAXAB,43.029999,92478.313,16087.222,1.48
0,51,82,0,TAXAB,36.984001,45626.914,14034.496,1.48
0,51,82,1,TAXAB,44.987999,75759.828,11289.985,1.48
0,51,82,1,TAXAB,41.989998,76855.867,15532.818,1.48
0,52,82,0,ADJ,51.040001,35251.234,12967.156,1.48
1,51,82,1,TAXAB,177.95399,20605.4,17214.311,1.48
1,51,82,1,TAXAB,168.888,19472.164,17597.123,1.48
1,51,82,0,ADJ,161.895,17423.193,18874.01,1.48
0,52,82,0,TAXAB,46.007999,41973.586,15651.497,1.48
1,51,82,1,TOTAL,196.92801,55458.758,18410.316,1.48
0,51,82,1,TOTAL,42.975998,113593.63,16718.908,1.48
1,52,82,0,TOTAL,164.076,8635.8496,16705.33,1.48
1,52,82,1,TAXAB,181.00999,24800.262,15721.283,1.48
0,52,82,0,TOTAL,35.014,71188.602,16398.047,1.48
0,52,82,0,TAXAB,44.022003,39548.254,13501.314,1.48
1,51,82,1,TAXAB,197.03999,23279.551,17876.309,1.48
0,51,82,0,ADJ,38.018997,55577.68,12823.534,1.48
1,51,82,0,TAXAB,187.11,13855.937,18516.74,1.48
0,51,82,1,TAXAB,51.040001,95464.148,13435.423,1.48
1,51,82,0,TAXAB,198.924,12476.887,17392.871,1.48
1,52,82,0,TOTAL,206.98001,13968.848,17233.326,1.48
0,51,82,1,ADJ,47.001999,144768.28,17204.475,1.48
1,52,82,1,TOTAL,152.082,28901.68,17869.764,1.48
0,52,82,0,ADJ,57.984001,48508.215,12434.303,1.48
1,52,82,1,ADJ,191.995,30466.873,15736.612,1.48
0,52,82,0,ADJ,43.029999,46013.406,13134.249,1.48
0,51,82,1,TAXAB,55.971001,72177.258,15046.946,1.48
1,52,82,1,TOTAL,178.101,37392.289,16563.516,1.48
1,51,82,0,ADJ,188.03101,13648.491,17671.039,1.48
1,51,82,1,TOTAL,166.002,30504.52,18199.182,1.48
1,52,82,0,TOTAL,186.96001,21522.174,19077.172,1.48
1,52,82,0,ADJ,250.97699,10469.51,15583.506,1.48
1,51,82,0,TOTAL,154.93799,27261.641,19192.396,1.48
1,52,82,1,ADJ,191.10001,33105.961,17980.725,1.48
0,52,82,0,TAXAB,46.02,36772.281,13939.085,1.48
0,52,82,0,TOTAL,37.012001,43085.422,13225.605,1.48
1,52,82,0,TOTAL,218.011,11661.348,15991.055,1.48
0,51,82,0,TOTAL,42.031998,74772.883,18731.779,1.48
1,52,82,0,ADJ,172,9767.7773,17465.283,1.48
0,51,82,1,TOTAL,44.021999,111576.19,13802.938,1.48
0,52,82,1,TOTAL,45.024002,121372.2,12694.227,1.48
0,52,82,0,TAXAB,47.042,32948.266,13257.24,1.48
0,52,82,0,ADJ,47.982002,43571.055,13336.371,1.48
1,51,82,0,ADJ,144.078,15314.638,17977.789,1.48
1,52,82,0,ADJ,205.942,12858.007,17554.174,1.48
1,51,82,1,TAXAB,179.02499,22836.207,17068.297,1.48
0,51,82,1,ADJ,54.974998,168241.84,17048.695,1.48
0,51,82,1,ADJ,55.971001,112443.54,15986.396,1.48
1,52,82,0,TOTAL,174,12872.761,17794.707,1.48
0,50,82,0,ADJ,1605.234,96415.523,15560.586,1.48
0,52,82,0,ADJ,44.003998,39946.211,15094.397,1.48
1,52,82,0,TAXAB,221.12799,8939.2627,16640.842,1.48
1,51,82,0,TAXAB,181.076,13246.616,17136.797,1.48
1,51,82,1,TAXAB,186.116,25524.084,17246.6,1.48
1,52,82,0,TAXAB,197.04601,8665.5527,16940.648,1.48
1,51,82,0,TAXAB,198.045,11890.583,18614.564,1.48
1,51,82,0,TAXAB,185.91299,9927.249,17165.68,1.48
1,52,82,0,TOTAL,180.063,30481.598,19608.42,1.48
1,51,82,0,TOTAL,171.99001,15080.245,18464.732,1.48
0,52,82,0,ADJ,51.995998,51985.488,14268.772,1.48
1,52,82,0,ADJ,206.886,12939.37,18556.236,1.48
0,51,82,0,TAXAB,46.970001,47691.859,12136.213,1.48
0,51,82,0,ADJ,39.974998,49079.582,11668.785,1.48
0,52,82,1,TAXAB,44.029999,113510.24,15214.823,1.48
1,51,82,1,ADJ,179.02499,30850.848,17959.824,1.48
1,52,82,0,ADJ,191.992,12729.027,17717.744,1.48
0,51,82,0,TAXAB,40,46752.395,14685.552,1.48
0,52,82,1,TAXAB,48.034,90494.68,14394.56,1.48
0,51,82,0,TAXAB,54,30190.639,15046.04,1.48
1,51,82,1,TAXAB,187.94099,20955.359,16514.25,1.48
1,51,82,0,TOTAL,140.015,20365.961,19977.951,1.48
1,52,82,0,TOTAL,177.099,16264.375,17217.016,1.48
1,52,82,1,ADJ,181.01199,33671.992,17285.311,1.48
1,51,82,0,TAXAB,202.905,11367.672,17184.814,1.48
0,51,82,0,ADJ,42.028999,61090.23,12424.572,1.48
0,51,82,0,TAXAB,42,44378.266,16624.1,1.48
0,52,82,1,TAXAB,41.984001,100981.3,13069.572,1.48
0,51,82,0,TAXAB,56.025002,50192.555,15786.986,1.48
1,52,82,0,ADJ,179.063,13293.928,19257.914,1.48
0,51,82,0,ADJ,52.966,67949.227,14055.01,1.48
0,51,82,1,TAXAB,54.974998,106530.48,15602.783,1.48
1,51,82,0,TOTAL,164.93399,25751.244,18173.957,1.48
0,52,82,0,TAXAB,57.017998,29655.152,13455.688,1.48
0,51,82,0,TOTAL,38.975998,59305.133,14501.971,1.48
1,51,82,0,TAXAB,181.06799,11154.633,16362.081,1.48
0,52,82,0,TAXAB,46.022999,21652.158,12733.313,1.48
1,51,82,1,ADJ,181.104,22983.113,16947.951,1.48
0,51,82,0,TOTAL,48.974998,55417.445,15948.668,1.48
1,51,82,1,TOTAL,151.041,36361.668,18574.045,1.48
0,51,82,0,TAXAB,37.988998,23126.123,11316.519,1.48
0,52,82,1,ADJ,44.02,106668.23,12649.429,1.48
1,51,82,0,ADJ,157.976,15796.696,17912.779,1.48
1,52,82,1,TOTAL,183.048,34904.438,16400.051,1.48
1,52,82,1,TOTAL,184.987,35390.555,17741.766,1.48
1,52,82,1,TAXAB,199.056,26847.445,16014.242,1.48
1,52,82,0,ADJ,181.026,8550.4824,16064.178,1.48
1,51,82,0,TOTAL,161.01401,19628.324,19314.488,1.48
0,51,82,1,TOTAL,37.985001,74251.844,16503.699,1.48
1,52,82,0,TAXAB,208.005,9420.5889,16711.143,1.48
1,52,82,0,TOTAL,164.03,12504.449,16557.982,1.48
1,52,82,0,TAXAB,186.966,10860.732,17237.658,1.48
1,52,82,0,TAXAB,143.01599,8894.5244,15157.278,1.48
1,52,82,1,TAXAB,199.045,25716.896,15584.19,1.48
1,52,82,0,TAXAB,205.942,9624.9961,16743.096,1.48
1,52,82,0,TAXAB,202.05499,8936.4512,16307.963,1.48
1,52,82,0,TAXAB,250.97699,8093.7886,15034.026,1.48
1,52,82,0,TAXAB,165.946,7728.4678,16583.893,1.48
0,51,82,0,TOTAL,43.992001,110151.09,17345.615,1.48
0,52,82,0,TOTAL,51.974998,73139.383,16955.482,1.48
1,52,82,0,TAXAB,145.965,10521.058,16692.004,1.48
0,51,82,0,ADJ,49.031998,49833.289,15016.396,1.48
1,52,82,1,TAXAB,189,24881.588,17156.613,1.48
0,51,82,0,ADJ,44.992001,73405.391,18375.092,1.48
0,51,82,0,TAXAB,44.992001,55911.746,17481.711,1.48
1,52,82,0,ADJ,220.05,13984.096,18211.018,1.48
0,51,82,1,TOTAL,52.001999,112419.36,15697.71,1.48
0,52,82,1,TOTAL,42.031998,125937.66,15157.66,1.48
0,52,82,0,TAXAB,48.972,43493.527,13391.965,1.48
1,52,82,1,ADJ,199.045,30447.998,15979.745,1.48
0,51,82,0,TOTAL,36.024002,56137.613,14104.493,1.48
1,51,82,0,ADJ,185.09399,18345.719,18250.629,1.48
0,51,82,0,TAXAB,60.010002,39866.305,15283.512,1.48
1,52,82,0,ADJ,174.052,11780.441,16563.234,1.48
0,52,82,0,ADJ,48.972,87631.523,15269.656,1.48
1,51,82,1,TAXAB,170.912,20346.611,17662.539,1.48
1,51,82,1,TOTAL,167.07599,34798.801,18163.547,1.48
1,52,82,1,ADJ,219.95999,33418.941,17312.566,1.48
0,51,82,0,TAXAB,38.018997,38834.918,12128.352,1.48
1,51,82,0,ADJ,180.95,17062.061,18499.209,1.48
0,51,82,1,TOTAL,39.999001,82247.453,17785.025,1.48
0,52,82,0,ADJ,59.040001,59265.926,13677.709,1.48
1,51,82,0,TOTAL,147.97601,17778.33,17811.4,1.48
0,52,82,0,ADJ,39,71444.219,14477.231,1.48
1,52,82,0,TAXAB,197.95599,9212.5781,15652.47,1.48
0,51,82,1,TOTAL,45.010002,67911.344,12713.079,1.48
0,52,82,1,TAXAB,38.024002,99245.898,11914.978,1.48
0,51,82,1,TOTAL,41.003998,91224.648,14615.523,1.48
0,52,82,0,TOTAL,44.021999,35675.957,11914.318,1.48
0,51,82,0,TAXAB,46.992001,35135.258,13157.254,1.48
1,52,82,1,TOTAL,162,37413.375,18256.945,1.48
0,52,82,0,TOTAL,46.007999,29749.209,11460.458,1.48
0,51,82,1,TOTAL,42.975998,95359.063,16687.041,1.48
0,52,82,0,TAXAB,46.992001,33111.359,11602.528,1.48
0,52,82,0,ADJ,52.982998,27749.414,14002.069,1.48
1,52,82,0,ADJ,191.91699,12561.48,16707.736,1.48
0,51,82,0,TAXAB,32.980999,52137.066,16906.279,1.48
0,52,82,0,ADJ,49.984001,70342.297,16782.27,1.48
1,51,82,1,ADJ,165.966,29085.494,17578.498,1.48
1,51,82,0,TAXAB,193.98599,10337.453,17020.326,1.48
1,51,82,0,TOTAL,156.894,14913.774,17232.674,1.48
0,52,82,0,TAXAB,45.968002,34253.699,13088.696,1.48
1,51,82,0,TAXAB,192.028,12209.551,17540.266,1.48
0,52,82,0,TAXAB,42.997002,36896.379,11036.807,1.48
0,52,82,0,ADJ,44.022003,69267.281,14931.226,1.48
1,51,82,0,TAXAB,180.09601,10315.72,18756.033,1.48
1,52,82,0,ADJ,213.11099,11921.974,17140.959,1.48
1,51,82,0,TOTAL,181.01599,22736.191,19153.344,1.48
0,52,82,0,TOTAL,43.010998,104023.72,18969.736,1.48
0,51,82,1,TAXAB,49,93415.438,15079.343,1.48
1,51,82,0,TAXAB,168.974,12003.96,18311.986,1.48
1,51,82,0,TAXAB,157.03,12369.366,18658.342,1.48
1,51,82,1,TAXAB,178.976,18939.824,16267.459,1.48
1,51,82,1,TAXAB,199.08,20373.045,17328.084,1.48
0,52,82,0,ADJ,57.973999,60085.227,15321.266,1.48
0,52,82,1,TOTAL,40.966999,96434.93,12198.995,1.48
1,51,82,1,TAXAB,215.968,22465.676,16837.229,1.48
1,52,82,1,TOTAL,204.88,44213.566,17862.322,1.48
0,52,82,1,TOTAL,53.977001,76463.188,10433.609,1.48
0,51,82,0,ADJ,49.031998,55853.723,13789.359,1.48
1,52,82,0,TAXAB,161.916,8548.2285,17456.082,1.48
0,51,82,0,ADJ,43.980003,75308.047,14032.849,1.48
1,52,82,0,TOTAL,185.955,18423.994,17902.094,1.48
1,52,82,0,TAXAB,190.026,9188.8164,16128.158,1.48
1,51,82,1,ADJ,159.89999,27231.592,17639.465,1.48
0,52,82,0,TAXAB,44.015999,43345.094,15311.833,1.48
1,50,82,0,TOTAL,5106.2158,42916.832,19444.297,1.48
0,52,82,0,ADJ,42.978001,71959.609,14882.079,1.48
0,51,82,1,TOTAL,42.98,140375.89,16617.379,1.48
0,52,82,1,ADJ,38.024002,99245.898,11914.978,1.48
0,51,82,1,TAXAB,45.968002,69027.891,15449.273,1.48
0,51,82,1,ADJ,45.968002,81070.18,15743.241,1.48
0,51,82,1,TAXAB,46.988998,85428.484,13221.323,1.48
1,52,82,0,ADJ,197.95599,11735.348,16254.791,1.48
0,51,82,0,TAXAB,44.02,23586.408,12377.92,1.48
0,51,82,0,TOTAL,40.02,85200.5,16884.689,1.48
1,51,82,0,ADJ,193.98599,13733.464,17745.07,1.48
1,52,82,0,TOTAL,132.09,13789.403,18255.813,1.48
0,52,82,0,ADJ,49.977001,26676.939,10641.799,1.48
0,52,82,0,ADJ,56.003998,60375.816,16504.432,1.48
0,52,82,0,ADJ,57.984001,67492.336,17688.074,1.48
1,52,82,1,TOTAL,179.063,40597.441,17580.768,1.48
0,52,82,0,ADJ,38.987999,36228.441,13014.591,1.48
0,52,82,0,ADJ,57.017998,35521.926,13732.799,1.48
0,52,82,1,TAXAB,33.972,113577.34,14185.504,1.48
0,52,82,0,ADJ,46.007999,62144.32,16643.838,1.48
1,52,82,0,TAXAB,196.112,10209.126,15993.071,1.48
0,51,82,0,TOTAL,40.964001,55042.344,12041.898,1.48
0,51,82,0,TOTAL,49.968002,36562.848,15846.324,1.48
1,51,82,1,TAXAB,185.89999,22501.012,17561.871,1.48
0,52,82,0,TOTAL,42.032001,36106.984,11805.321,1.48
0,52,82,0,ADJ,37.996002,78687.523,15281.641,1.48
1,52,82,1,TOTAL,171.08,33739.16,16289.12,1.48
0,51,82,1,ADJ,45.968002,133843.3,16815.211,1.48
0,51,82,0,TAXAB,60.984001,40337.699,14539.004,1.48
0,52,82,0,TAXAB,57.973999,43010.094,14520.015,1.48
0,51,82,0,TAXAB,37.996002,35803.285,13180.62,1.48
0,51,82,1,TOTAL,38.985001,90055.742,14198.903,1.48
0,52,82,0,TAXAB,44.003998,33032.23,14750.64,1.48
1,50,82,1,TAXAB,6640.9102,15495.436,17482.553,1.48
0,51,82,1,ADJ,46.970001,60635.891,12457.167,1.48
0,51,82,1,TAXAB,44.018997,114981.13,16677.031,1.48
0,51,82,0,ADJ,52.982998,71126.633,16941.24,1.48
0,51,82,0,ADJ,46.007999,62543.059,16311.852,1.48
1,52,82,1,TOTAL,184.968,28176.467,16293.637,1.48
0,51,82,0,ADJ,46.970001,68290.141,12983.227,1.48
1,52,82,0,ADJ,194.103,12652.388,17649.926,1.48
0,52,82,1,TOTAL,31.976999,130108.89,14558.503,1.48
1,52,82,0,TOTAL,168.03299,16730.297,17713.838,1.48
0,52,82,1,TAXAB,58.972,89485.367,14586.428,1.48
1,51,82,1,TOTAL,164.004,37748.297,17810.926,1.48
1,52,82,0,TAXAB,198.968,9082.6855,17095.348,1.48
0,51,82,0,TOTAL,35.007999,66414,14567.185,1.48
1,51,82,1,TOTAL,170.06,31838.74,17557.168,1.48
1,51,82,1,TAXAB,171.912,23523.361,15881.883,1.48
0,52,82,0,TOTAL,39.963001,45840.852,14868.67,1.48
